,pv
923,145131728.13073188
924,251773296.7214855
925,165282251.73131704
926,172393952.25045845
927,448517957.35212773
928,278607190.2357084
929,168516522.3224647
930,291505462.8724693
931,159070540.60378706
932,153478369.36697155
933,265283151.70516497
934,176830690.88055876
935,241888717.99610192
936,265759408.69373274
937,133862359.07330678
938,335413458.86695033
939,271934389.965997
940,238244522.55544633
941,154800799.65386075
942,213546328.6303907
943,413473361.5338447
944,168333112.3396541
945,346742314.21338123
946,177595700.06423253
947,132834192.17903653
948,181503085.60787296
949,309826690.2892175
950,75854976.30940808
951,180202285.6391886
952,261919101.90138015
953,159640973.23563817
954,477557743.3397112
955,195271155.5469541
956,448441937.7149447
957,369848486.2006876
958,173439045.07110295
959,283505290.5117483
960,475581675.0207991
961,208915812.33215114
962,540615336.9332453
963,436813783.6945001
964,320507883.54573834
965,384129905.1272478
966,180138099.80699173
967,119256969.51262143
968,170219445.39980775
969,194989025.5122963
970,150857299.14378595
971,210970576.83099186
972,210409434.48473266
973,216572754.98595232
974,350556098.16262627
975,352100793.3382304
976,134935675.77580896
977,203991588.46958786
978,286069760.0875853
979,213612120.3658754
980,223692432.85697395
981,163361766.33365268
982,398615145.4826136
983,174568878.06164557
984,200242415.75111943
985,182258771.2656167
986,172800615.254696
987,151822196.38024423
988,286884791.03595513
989,209546655.96470308
990,163110495.02602378
991,260665223.34790286
992,160766945.17979577
993,267006802.73412946
994,318277068.75433034
995,144546935.49902764
996,861967429.0789453
997,132875449.28163512
998,93450689.96451098
999,192985813.244348
1000,260941490.3777291
1001,178267510.85790756
1002,398676740.5079204
1003,104524145.30591826
1004,142766240.98738855
1005,368599695.33002067
1006,273320919.30202544
1007,181996958.43192512
1008,121261811.42493147
1009,380913847.51692796
1010,214174717.69614303
1011,126559432.64450952
1012,155995606.6276804
1013,179822692.8737781
1014,176250761.2184628
1015,91962626.83091997
1016,238167181.41072547
1017,179872755.9430063
1018,224389936.28096822
1019,129610222.6814489
1020,395810679.4182214
1021,129560780.53401811
1022,201052500.12235683
1023,271602242.42162603
1024,238733023.6345886
1025,153680881.57755855
1026,215536686.35747296
1027,242860363.62114698
1028,464994301.47155625
1029,156445858.70299792
1030,391558088.5794295
1031,146822906.6577871
1032,175544454.10668522
1033,369206307.1603802
1034,300782368.6779626
1035,285254712.23963434
1036,154009786.3772674
1037,151999187.08308998
1038,387993464.4559698
1039,209618969.29006228
1040,195588448.0206452
1041,147498645.6220581
1042,286262795.00135666
1043,373535558.8146351
1044,160266032.5328287
1045,487216120.0093368
1046,158402552.19868967
1047,252481751.5239044
1048,216723090.71364766
1049,191667861.189242
1050,153067401.56981146
1051,185863190.2243297
1052,154916893.57351655
1053,119242229.66291437
1054,146168631.35174662
1055,219245605.4559229
1056,158920229.0293718
1057,104147626.17329384
1058,271132710.75236464
1059,206809172.0659879
1060,141494782.11884615
1061,175882353.3573393
1062,232196488.8222685
1063,160331613.23873273
1064,173811794.6343768
1065,124159602.3642601
1066,234691127.80469704
1067,241175748.3504527
1068,167328624.3422422
1069,173680774.31461164
1070,305360903.4286771
1071,400821765.4520412
1072,174633729.4470302
1073,239421647.0318972
1074,374230624.2466184
1075,157871150.56592032
1076,104429045.4457038
1077,511872122.13786805
1078,168380297.59516096
1079,117417478.45418307
1080,216019971.1172347
1081,439001482.4803486
1082,291736828.64498216
1083,112838418.6827627
1084,172032260.65515792
1085,182368204.16375315
1086,195416690.4248002
1087,194219031.63759962
1088,101166000.75998119
1089,244753276.46014026
1090,208792983.82565925
1091,241345396.75195226
1092,170886510.48532793
1093,148044093.33564973
1094,199821440.17254674
1095,314857134.9732458
1096,151002783.80086362
1097,256669366.18373778
1098,270247506.74018997
1099,169839780.19196317
1100,174768145.62280145
1101,188843756.48453796
1102,213139069.09167105
1103,232212265.95191556
1104,326820981.9248265
1105,152566436.53821987
1106,354962815.390562
1107,327599774.184799
1108,204592948.2828808
1109,111797072.3161371
1110,290807151.2821637
1111,94103390.60619645
1112,448555876.8274151
1113,145256349.0784952
1114,258209873.36192897
1115,207417584.76697963
1116,399570199.81099224
1117,143371591.18330336
1118,245586345.32642668
1119,160178887.31601548
1120,218660914.6531488
1121,192304375.44402623
1122,232026966.96164542
1123,173556078.29777765
1124,373423214.8483073
1125,174481340.7743028
1126,319337130.9275466
1127,211908978.20523307
1128,292832045.54968005
1129,179774241.56266046
1130,325553225.5088242
1131,208420488.3060814
1132,400147473.4020607
1133,131393033.21991162
1134,156494951.17981848
1135,201924368.56834894
1136,231959656.82481065
1137,428329010.95233667
1138,193734144.16908428
1139,265125684.9686727
1140,169633640.77143025
1141,173627551.7477191
1142,406904621.7124703
1143,151934461.19924873
1144,247334206.17510754
1145,233700420.8955122
1146,269237374.78134185
1147,254530123.25499612
1148,157240422.9062444
1149,325952285.73125637
1150,167367900.40367928
1151,241613560.79675388
1152,197811599.03789774
1153,277593456.5293329
1154,188035078.48142257
1155,279021735.6310289
1156,203177619.03260812
1157,253874307.4502621
1158,287570998.4286655
1159,187231174.07850248
1160,138520313.6111184
1161,153513728.60331678
1162,282832066.2743835
1163,253217721.14554942
1164,502671580.03719515
1165,131514375.13479441
1166,203815287.86922854
1167,168386448.8420456
1168,201324592.23385197
1169,138176448.17493087
1170,184703996.5627179
1171,179815410.72534364
1172,274640384.6710337
1173,163938489.4664568
1174,148994630.19481578
1175,214989151.35099542
1176,129475876.36044115
1177,153895486.0963238
1178,647871739.3843756
1179,293817101.65568936
1180,144295706.4209942
1181,250673620.08725905
1182,166330839.65572494
1183,86548310.73747854
1184,157050940.95482886
1185,226990390.4222507
1186,254311887.5636624
1187,321173450.3212579
1188,230068313.36619908
1189,148607087.354107
1190,176510453.9607443
1191,323788671.774467
1192,147223498.60127681
1193,299638435.4796471
1194,171875319.00492465
1195,154880379.72917682
1196,314689560.24984974
1197,145317011.60337362
1198,161078449.11986712
1199,412341793.4147053
1200,129564501.63362929
1201,206562947.7914258
1202,195452883.09702197
1203,187949036.00600153
1204,298114880.09083325
1205,137811725.3435198
1206,188433345.1117191
1207,184727192.26848194
1208,233961554.56769416
1209,227315381.88614058
1210,506198388.48836577
1211,102109718.14435475
1212,255036225.89374948
1213,230049411.38355687
1214,126190105.09496686
1215,215345885.01693296
1216,583361457.6250631
1217,133243986.59805976
1218,179884655.22969428
1219,338612418.2747501
1220,430416541.18933636
1221,277242520.8366262
1222,141092075.16553777
1223,154931897.90072215
1224,406643104.8141975
1225,244322675.32150927
1226,851534131.9594811
1227,104586144.49392101
1228,185699137.82559773
1229,183265306.04137215
1230,274580690.34796476
1231,492364633.4728693
1232,532242767.1651778
1233,189190211.97108597
1234,328678936.33650523
1235,251592835.70652276
1236,191632452.86684102
1237,413186893.92306995
1238,106312356.52522328
1239,233023486.58292717
1240,218564596.86418444
1241,152333716.53923157
1242,140919820.35520875
1243,216250235.27971482
1244,152487638.54225942
1245,156313262.25127307
1246,319521947.9954867
1247,265140544.90861523
1248,530311914.51491445
1249,92126629.95752272
1250,138973326.4328158
1251,334041192.7948102
1252,148462459.09830943
1253,246519555.36649176
1254,511245909.34283274
1255,102808293.9216786
1256,355093849.7830199
1257,210125909.96971676
1258,654374050.13466
1259,136068550.08471197
1260,354740480.2164873
1261,146442570.26793656
1262,159916672.1135581
1263,180352194.75082028
1264,207271078.04887766
1265,187003875.45581248
1266,95133213.42816849
1267,163529038.48583627
1268,179512450.3669947
1269,178863349.426889
1270,122500714.01018573
1271,126433859.62719227
1272,123993766.38152678
1273,159340371.94412416
1274,116544392.9915579
1275,139956785.17545667
1276,216735912.02799085
1277,169825813.68997443
1278,197934029.4840861
1279,354870345.0404811
1280,488732321.4652688
1281,196581933.0194456
1282,200785408.64510942
1283,199238687.95966816
1284,172839833.30516034
1285,129609918.97190091
1286,215417522.37269247
1287,252541674.07180926
1288,183103506.27798015
1289,107320245.46598952
1290,225816750.95706907
1291,142613039.1621626
1292,313736947.45943224
1293,123902064.61899555
1294,232661625.1945907
1295,222085553.68230155
1296,245058221.19731733
1297,150178036.02709612
1298,564349097.9150274
1299,256011553.07685885
1300,272284657.8904337
1301,330911782.4480895
1302,140974864.03508416
1303,138394588.37558356
1304,359239219.6241909
1305,210047812.93722403
1306,174751126.24599212
1307,132078289.11704193
1308,135175417.5440881
1309,231917430.2878797
1310,219140021.34318995
1311,199037742.3660898
1312,196996207.86481243
1313,562596736.0226035
1314,204012528.78245267
1315,374850812.662139
1316,137324340.4422711
1317,155013319.27255943
1318,299637886.3789236
1319,518781004.7166478
1320,299681261.2412089
1321,252329091.69123256
1322,233389654.17028356
1323,119735311.31057599
1324,235106368.56579745
1325,387027788.05364054
1326,276375500.817722
1327,432317387.7111273
1328,150991677.12181038
1329,253868569.0045338
1330,187668750.31513718
1331,143534367.38502666
1332,179930625.36709297
1333,243753000.7467917
1334,592278759.4179411
1335,581268102.5450139
1336,130236281.01542975
1337,102432650.29865515
1338,227709375.46019045
1339,484900485.17669845
1340,106532073.84915566
1341,195359583.3358761
1342,141735210.6718338
1343,139209709.9324371
1344,137389623.9302581
1345,117071310.00664629
1346,228572050.5674218
1347,176712906.6916721
1348,164308289.64563632
1349,232422471.66671392
1350,221293539.44582453
1351,99147527.91157953
1352,180223846.78969184
1353,220516001.143765
1354,373538017.459862
1355,291021047.55032575
1356,519867233.7707422
1357,190643015.95698616
1358,140313402.19034848
1359,327732093.56653994
1360,347759751.19931567
1361,180917366.14428228
1362,332887214.7239765
1363,459250546.7939413
1364,155430396.7322182
1365,203837661.2053992
